Day,DOW,is_holiday,Area_code,Avg_tem,High_tem,Low_tem,is_fog,is_rain,is_yellow_dust,is_thunder,is_storm,is_shower,is_snow,is_sport_KBO,is_sport_NBA,is_sport_PREMIER,is_sport_K1,bigmac_local_price,bigmac_dollar_price,Proudct_price_index,Consumer_price_index,KTB_avg_1year,KTB_avg_3year,exchange_rate_dollar,exchange_rate_pound,exchange_rate_euro,kospi,DOMINOPIZZA,BURGERKING,MRPIZZA,BHC,BBQ,GOOBNE,PIZZAHUT,PAPAJOHNS,KFC,NENE,HOSIGI,PIZZAALVOLO,ETANG,PELICANA,TOREORE,MEXI,CHEOGA,BON,ONE,JANG,HAVEN,PIZZAMARU,SEVENTHPIZZA,BBONGDDERAK,DDCK,GANGJUNG,PIZZATHINK,MRBOSSAM,60CHICKEN,CKNIA,REDCAP,NOLBOO,TANGTANG,OPPADAK,GAMARO,NOLBOOBOODAE,TIBA,KANG678,YOUNGGUS,TTOBONGEE,TWOTWO,IMSILCHEESEPIZZA,POPEYES,HOOLALA,VON,CHICKENMARU,DON,CHICKENTHEHOME,NAMJAPIZZA,JOESSANDWICH,BULLOMAN,Delivery365,EBADOM,SMOPER,LOVELETTER,SODAM,BOBBYBOX,HOTSUN,ORAEORAE,TKMOM,LIKECH,SOGONGDONG,PIZZA2001,PIZZAMYUNG,CHAMPIZZA,TWOMARI,YELLOWCHICKEN,HWAR,NOLBOOETC,DASOM,NOLBOOORI,BUONA,BBASASI,GUIGUI
20160928,Wednesday,0,063-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.37,1.3,1098.5,1427.06,1231.86,2053.06,21,7,2,0,0,0,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160928,Wednesday,0,064-,23.1,24.7,22.2,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.37,1.3,1098.5,1427.06,1231.86,2053.06,9,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160928,Wednesday,0,010-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.37,1.3,1098.5,1427.06,1231.86,2053.06,5248,3461,2306,2498,0,2324,3922,865,1042,890,1059,446,506,511,362,496,389,505,279,333,171,108,198,134,75,105,94,105,0,87,66,42,44,77,36,57,52,49,28,72,33,45,15,24,29,0,22,13,0,15,18,19,5,4,6,14,0,6,3,6,5,0,6,3,3,7,0,3,0,0,0,0,0,0
20160928,Wednesday,0,111-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.37,1.3,1098.5,1427.06,1231.86,2053.06,129,123,63,49,0,31,71,16,32,11,12,13,14,2,8,12,2,52,7,10,7,0,4,1,3,0,0,1,0,0,5,2,2,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160928,Wednesday,0,222-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.37,1.3,1098.5,1427.06,1231.86,2053.06,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160928,Wednesday,0,000-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.37,1.3,1098.5,1427.06,1231.86,2053.06,6426,4259,2830,2676,0,2544,4567,1046,1216,974,1150,540,632,550,404,538,394,774,305,377,206,119,233,147,82,112,101,122,0,96,85,46,54,84,46,61,53,49,29,74,37,53,22,25,29,0,23,15,0,28,18,20,6,6,6,14,0,7,3,12,7,0,6,4,3,9,0,3,0,0,0,0,0,0
20160929,Thursday,0,002-,20.4,24.8,18.2,0,0,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,577,473,200,56,0,127,417,97,102,30,60,75,79,15,10,6,4,182,5,3,26,9,8,12,0,3,13,4,0,2,20,2,1,4,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160929,Thursday,0,031-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,166,112,86,24,0,20,199,14,16,27,14,23,18,6,1,6,3,33,4,5,2,1,1,6,1,0,7,3,0,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,032-,20.3,24.9,17.3,0,0,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,70,27,22,10,0,13,63,5,2,17,1,8,4,9,0,3,0,12,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,033-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,19,0,3,3,0,1,7,1,0,0,3,0,6,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,041-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,20,2,3,1,0,0,13,0,0,0,0,1,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,042-,20.1,22,18,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,25,5,13,1,0,1,21,1,1,0,0,1,3,1,3,0,3,1,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,043-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,6,1,6,0,0,0,4,1,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,044-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,051-,18.9,20.9,18.3,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,47,15,33,5,0,2,100,7,0,3,0,8,18,0,2,3,0,2,3,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,052-,18.4,20.3,17.1,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,18,1,1,6,0,1,17,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160929,Thursday,0,053-,18.6,20.6,16.9,0,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,14,29,18,14,0,18,22,3,11,3,14,0,10,4,0,6,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,054-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,19,1,6,3,0,2,2,0,1,0,1,0,6,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,055-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,55,9,25,0,0,1,28,0,2,0,9,0,1,0,17,1,7,0,0,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,061-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,9,0,10,1,0,1,9,0,0,3,0,0,0,0,1,3,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,062-,21.2,23.9,19.5,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,41,4,13,1,0,0,16,0,0,3,0,3,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,063-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,26,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,064-,21.6,22.7,20.5,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,8,0,7,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,010-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,5025,3052,2295,2222,0,2277,4050,799,983,879,1018,468,540,495,374,379,406,478,300,229,167,93,88,120,99,125,90,110,0,67,73,44,57,33,58,44,37,48,17,41,34,17,49,17,41,0,17,9,0,1,14,6,11,9,6,6,0,2,3,0,4,0,0,6,0,5,0,0,0,0,0,0,0,0
20160929,Thursday,0,111-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,150,127,56,11,0,26,138,14,31,6,15,14,27,14,9,5,0,48,9,3,10,0,8,3,4,0,3,0,0,2,0,1,0,0,0,1,2,0,3,0,0,2,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,222-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160929,Thursday,0,000-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.36,1.28,1100,1429.34,1233.87,2068.72,6296,3862,2804,2361,0,2490,5119,943,1149,975,1135,605,714,546,417,417,423,777,335,256,206,107,114,151,105,129,116,118,0,71,97,52,61,38,63,47,39,49,21,43,35,23,49,19,41,0,19,9,0,11,18,6,12,9,8,6,0,3,3,0,6,0,3,8,3,7,0,0,0,0,0,0,0,0
20160930,Friday,0,002-,20.5,23.5,17.7,1,0,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,1003,579,328,118,0,192,720,129,99,56,46,82,82,18,31,2,7,238,38,4,41,11,3,4,0,3,4,3,0,6,27,5,0,4,5,0,0,4,0,5,3,0,10,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0
20160930,Friday,0,031-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,250,94,108,24,0,45,323,28,13,25,4,30,42,14,6,4,4,9,6,0,1,1,2,0,3,0,0,1,0,2,0,2,0,1,1,0,7,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,032-,20.6,23.1,17.9,1,0,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,79,20,36,39,0,14,141,2,1,11,6,15,13,6,1,9,0,13,2,4,0,6,0,1,1,1,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20160930,Friday,0,033-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,12,0,4,6,0,1,18,1,0,6,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,041-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,39,1,13,0,0,4,33,0,1,0,0,3,3,0,0,3,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,042-,17.6,18.5,16.2,0,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,27,20,14,9,0,3,50,0,6,0,11,1,1,1,1,0,0,4,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,043-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,6,2,13,2,0,1,20,0,0,7,1,2,0,0,4,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,044-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,051-,18.2,19.1,17.1,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,88,12,35,12,0,8,169,5,4,9,13,7,16,1,4,5,0,5,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,052-,17.4,19,15.6,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,31,1,3,1,0,3,54,0,0,0,2,1,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160930,Friday,0,053-,17.1,18.4,15.6,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,42,21,39,17,0,11,82,1,13,0,10,1,35,5,1,3,0,4,5,0,0,6,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,054-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,24,5,8,2,0,0,17,0,1,0,0,0,3,0,3,3,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,055-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,64,8,51,12,0,0,62,1,0,0,3,1,6,0,4,2,2,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20160930,Friday,0,061-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,17,0,8,0,0,4,19,0,0,1,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,062-,18.5,19.8,16.9,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,67,2,17,6,0,3,39,2,0,1,0,2,3,0,0,0,0,8,0,2,0,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,063-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,46,5,22,1,0,9,22,0,0,0,0,6,3,1,0,1,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,064-,21.1,22.2,20.4,1,1,0,0,0,0,0,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,13,0,7,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,010-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,7751,3648,3184,3576,0,3833,10608,1161,1181,1421,1507,672,878,724,524,567,519,501,425,403,167,177,138,175,117,140,143,140,0,115,82,79,79,152,54,69,104,79,54,87,83,29,26,32,43,0,18,14,0,13,24,10,11,8,12,15,0,3,5,14,19,0,8,3,3,7,0,0,0,0,0,0,0,0
20160930,Friday,0,111-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,211,144,63,51,0,31,331,34,58,16,21,19,18,3,1,5,13,75,10,14,5,3,5,13,3,1,0,0,0,3,7,0,0,1,2,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,222-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,2,1,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160930,Friday,0,000-,,,,,,,,,,,1,0,0,0,4400,3.86,-1.1,1.3,1.34,1.25,1102,1429.29,1232.59,2043.63,9770,4562,3954,3876,0,4162,12729,1364,1377,1553,1630,847,1111,774,586,606,545,868,492,437,214,208,158,219,133,149,151,146,0,126,123,89,86,161,62,69,121,92,54,97,86,43,36,35,46,0,21,18,0,17,25,10,13,8,12,15,0,3,7,14,20,0,10,9,3,12,0,0,0,0,0,0,0,0
20161001,Saturday,0,002-,21.1,25.6,17.5,1,0,0,0,0,0,0,1,0,1,0,4400,3.86,-0.1,1.5,1.34,1.25,1102,1429.29,1232.59,2043.63,530,387,195,70,0,54,513,132,102,32,51,57,25,9,14,4,3,63,12,0,22,1,6,5,4,0,3,1,0,1,25,1,0,7,1,0,1,1,0,5,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20161001,Saturday,0,031-,,,,,,,,,,,1,0,1,0,4400,3.86,-0.1,1.5,1.34,1.25,1102,1429.29,1232.59,2043.63,215,99,96,32,0,71,329,54,34,15,14,18,17,19,14,5,6,7,3,2,0,2,4,0,0,0,0,2,0,1,4,6,1,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161001,Saturday,0,032-,21.1,23.8,18.8,1,0,0,0,0,0,0,1,0,1,0,4400,3.86,-0.1,1.5,1.34,1.25,1102,1429.29,1232.59,2043.63,46,29,33,8,0,20,76,11,4,8,3,4,11,6,5,11,0,4,0,0,0,4,0,11,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161001,Saturday,0,033-,,,,,,,,,,,1,0,1,0,4400,3.86,-0.1,1.5,1.34,1.25,1102,1429.29,1232.59,2043.63,17,0,4,2,0,2,29,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161001,Saturday,0,041-,,,,,,,,,,,1,0,1,0,4400,3.86,-0.1,1.5,1.34,1.25,1102,1429.29,1232.59,2043.63,28,1,12,1,0,2,26,0,0,0,0,1,0,2,3,4,4,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161001,Saturday,0,042-,18.6,21.7,15.7,1,1,0,0,0,0,0,1,0,1,0,4400,3.86,-0.1,1.5,1.34,1.25,1102,1429.29,1232.59,2043.63,17,16,9,0,0,4,28,1,1,3,1,0,3,9,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20161001,Saturday,0,043-,,,,,,,,,,,1,0,1,0,4400,3.86,-0.1,1.5,1.34,1.25,1102,1429.29,1232.59,2043.63,10,3,7,4,0,3,8,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161001,Saturday,0,044-,,,,,,,,,,,1,0,1,0,4400,3.86,-0.1,1.5,1.34,1.25,1102,1429.29,1232.59,2043.63,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161001,Saturday,0,051-,20,22,18,1,1,0,0,0,0,0,1,0,1,0,4400,3.86,-0.1,1.5,1.34,1.25,1102,1429.29,1232.59,2043.63,53,5,15,16,0,3,128,3,5,5,1,0,17,0,3,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
